id.tender;id.lot;date;id.procurer;id.bidder;cpv;good;procedure;threshold;count;expected.value;round.0;round.3;quantity;measurement
UA-2016-11-30-000332-c;UA-2016-11-30-000332-c-L1;30.11.2016;37294246;25394112;30197600-2 Оброблені папір і картон;Папір ксероксний А-4, 80 г/м.кв., 500 арк. у пачці;Допорогова закупівля;Допороги;3;3015;2991;2834;45;пачка
UA-2016-11-30-000275-b;UA-2016-11-30-000275-b-L1;30.11.2016;25623535;2901023766;30197630-1 Папір для друку;Папір формату А-4;Допорогова закупівля;Допороги;3;3400;3150;3080;50;пачок
UA-2016-11-30-000283-a;UA-2016-11-30-000283-a-L1;30.11.2016;37837203;25394112;30197600-2 Оброблені папір і картон;"Папір офісний А-4 (формат 210*297мм; щільність - 80г/м2; білого кольору; кількість аркушів в пачці - 500 шт.)";Допорогова закупівля;Допороги;2;10819;9467;9467;155;пачок
UA-2016-11-30-001128-c;UA-2016-11-30-001128-c-L1;30.11.2016;2125941;25551379;30197630-1 Папір для друку;папір А4;Допорогова закупівля;Допороги;3;35000;31530;30000;500;пачка
UA-2016-11-30-001315-c;UA-2016-11-30-001315-c-L1;30.11.2016;21594647;25394112;30197630-1 Папір для друку;"Папір А4, 80 г/м2 (500 листів у пачці),
100 пачок";Допорогова закупівля;Допороги;2;7050;6096;6043;100;пачка
UA-2016-11-30-000613-b;UA-2016-11-30-000613-b-L1;30.11.2016;3192193;39417349;30197630-1 Папір для друку;папір А4;Допорогова закупівля;Допороги;2;36200;31472;29397;483;пачка
UA-2016-11-30-000570-c;UA-2016-11-30-000570-c-L1;30.11.2016;2141710;3302719614;30192700-8 Канцелярські товари;"Папір для друку А4 - 74 пачок:
пачка 500 аркушів 
формат А4 
 розмір 210х297 мм
 щільність - 80 г/м2 
 білизна СІЕ – <U+2265>161 
 яскравість - <U+2265>101% 
 непрозорість - 92 %";Допорогова закупівля;Допороги;2;5846;4698;4640;74;пачка
UA-2016-11-30-000138-a;UA-2016-11-30-000138-a-L1;30.11.2016;2147517;2650903634;30197630-1 Папір для друку;папір офісний А4 для друку;Допорогова закупівля;Допороги;2;3148;2494;2494;39;пачок
UA-2016-12-01-000316-b;UA-2016-12-01-000316-b-L1;01.12.2016;26288796;25394112;30197630-1 Папір для друку;Папір формату А-4 – за кодом Державного класифікатора продукції та послуг ДК 016:2010-17.12.7 «Папір і картон оброблені» [Папір для друку – за кодом ДК 021:2015 -30197630-1];Допорогова закупівля;Допороги;2;196000;182280;182280;2800;пачок
UA-2016-12-01-000202-c;UA-2016-12-01-000202-c-L1;01.12.2016;1995120;25394112;30197630-1 Папір для друку;Папір для друку А4;Допорогова закупівля;Допороги;3;10000;8803;8501;140;пачка
UA-2016-12-01-001346-a;UA-2016-12-01-001346-a-L1;01.12.2016;20509272;36415265;30197630-1 Папір для друку;Папір офісний формату А4;Допорогова закупівля;Допороги;2;14400;12708;12096;200;пачок
UA-2016-12-01-000308-b;UA-2016-12-01-000308-b-L1;01.12.2016;2892356;25551379;30197000-6 Дрібне канцелярське приладдя;папір А4;Допорогова закупівля;Допороги;3;50000;41004;39543;670;пачок
UA-2016-12-01-001592-a;UA-2016-12-01-001592-a-L1;01.12.2016;20858831;25394112;30197630-1 Папір для друку;Папір формату А4 80г/м2;Допорогова закупівля;Допороги;3;11400;9567;9567;152;пачок
UA-2016-12-01-000729-a;UA-2016-12-01-000729-a-L1;01.12.2016;37899741;25394112;30197630-1 Папір для друку;Папір А4, 500 аркушів (клас «В»);Допорогова закупівля;Допороги;2;4900;3928;3928;60;пачок
UA-2016-12-02-000287-a;UA-2016-12-02-000287-a-L1;02.12.2016;2230112;37302187;30199000-0 Паперове канцелярське приладдя та інші паперові вироби;Папір офісний ,формату А-4;Допорогова закупівля;Допороги;3;8500;7690;7590;125;пачка
UA-2016-12-02-000115-a;UA-2016-12-02-000115-a-L1;02.12.2016;39780589;3274013950;30197600-2 Оброблені папір і картон;Папір для офісної техніки формат А4;Допорогова закупівля;Допороги;2;5600;5272;5007;80;пачок
UA-2016-12-02-000199-c;UA-2016-12-02-000199-c-L1;02.12.2016;2223750;22360472;30197630-1 Папір для друку;Офісний папір для друку А4;Допорогова закупівля;Допороги;3;10000;8986;8386;140;пачок
UA-2016-12-02-000324-b;UA-2016-12-02-000324-b-L1;02.12.2016;2011611;32481905;30197630-1 Папір для друку;папір А-4  білого кольору 80гр/м кв. 500 аркушів в пачці;Допорогова закупівля;Допороги;2;7500;7050;7047;100;пачок
UA-2016-12-02-001117-c;UA-2016-12-02-001117-c-L1;02.12.2016;22934223;23863399;30197630-1 Папір для друку;Папір офісний А4 80 г/м2 500 листів білий;Допорогова закупівля;Допороги;3;6000;5004;4815;75;пачок
UA-2016-12-02-001716-a;UA-2016-12-02-001716-a-L1;02.12.2016;2892913;30198424;30197630-1 Папір для друку;Папір формату А4;Допорогова закупівля;Допороги;5;44850;31500;30330;500;пачок
UA-2016-12-03-000006-c;UA-2016-12-03-000006-c-L1;03.12.2016;7852893;3302719614;30197630-1 Папір для друку;папір офісний, білий, формату А4, 80г/м  500арк;Допорогова закупівля;Допороги;4;14000;12298;12000;200;пачок
UA-2016-12-04-000095-b;UA-2016-12-04-000095-b-L1;04.12.2016;4057706;37302187;30197630-1 Папір для друку;"Папір офісний А4, 80 г/м2, 500 листів в пачці, клас паперу - не нижче В, С+. Для друку та копіювання в лазерних та струменевих принтерах та копірах. Доставка за рахунок постачальника. Оплата після доставки. Виробниками не можуть бути суб""єкти господарювання Російської Федерації.";Допорогова закупівля;Допороги;2;3015;2886;2823;45;пачок
UA-2016-12-04-000083-a;UA-2016-12-04-000083-a-L1;04.12.2016;2142106;25394112;30197630-1 Папір для друку;Папір ксероксний;Допорогова закупівля;Допороги;2;30000;20700;20700;300;пачок
UA-2016-12-05-000220-a;UA-2016-12-05-000220-a-L1;05.12.2016;4052732;40716747;30197630-1 Папір для друку;Папір А-4;Допорогова закупівля;Допороги;2;23030;20931;20931;329;пачок
UA-2016-12-06-000411-c;UA-2016-12-06-000411-c-L1;06.12.2016;2215383;3054208417;30197630-1 Папір для друку;Офісний папір А4;Допорогова закупівля;Допороги;2;5386;5200;5200;88;пачок
UA-2016-12-06-001228-a;UA-2016-12-06-001228-a-L1;06.12.2016;2311550;3274013950;30197000-6 Дрібне канцелярське приладдя;Папір А4;Допорогова закупівля;Допороги;2;5100;4920;4754;75;пачок
UA-2016-12-06-000953-a;UA-2016-12-06-000953-a-L1;06.12.2016;30412578;3038810826;30000000-9 Офісна та комп’ютерна техніка, устаткування та приладдя, крім меблів та пакетів програмного забезпечення;Папір формат А-4;Допорогова закупівля;Допороги;2;15000;14105;13497;217;пачка
UA-2016-12-06-001097-a;UA-2016-12-06-001097-a-L1;06.12.2016;40378209;39070834;30197000-6 Дрібне канцелярське приладдя;Папір для друку А4 80 г/м (Клас С);Допорогова закупівля;Допороги;3;5600;5035;4915;80;пачка
UA-2016-12-06-000134-a;UA-2016-12-06-000134-a-L1;06.12.2016;4051230;3313212219;30197600-2 Оброблені папір і картон;Папір А-4;Допорогова закупівля;Допороги;2;10150;9367;9164;145;пачок
UA-2016-12-06-000184-b;UA-2016-12-06-000184-b-L1;06.12.2016;37485511;25394112;30197630-1 Папір для друку;Папір для друку - 80 g/m2 white 500 A4 210х297mm. Оплата після поставки товару.;Допорогова закупівля;Допороги;3;7370;6114;5958;100;штуки
UA-2016-12-06-001622-b;UA-2016-12-06-001622-b-L1;06.12.2016;22872137;23863399;30197630-1 Папір для друку;Папір офісний А4;Допорогова закупівля;Допороги;3;10000;7950;7900;125;пачок
UA-2016-12-06-000934-b;UA-2016-12-06-000934-b-L1;06.12.2016;1990631;2880300500;30197630-1 Папір для друку;Бумага А4 80г/м2 (500л);Допорогова закупівля;Допороги;2;10000;8109;7644;121;пачок
UA-2016-12-07-000830-a;UA-2016-12-07-000830-a-L1;07.12.2016;1982940;25551379;30199000-0 Паперове канцелярське приладдя та інші паперові вироби;Папір офісний А-4;Допорогова закупівля;Допороги;2;20000;19741;18538;310;пачка
